"","Gene","GSM223386","GSM223387","GSM223388","GSM223389","GSM223390","GSM223391","GSM223392","GSM223393","GSM223394","GSM223395","GSM223396","GSM223397","GSM223398","GSM223399","GSM2233100","GSM2233101","GSM2233102","GSM2233103","GSM2233104","GSM2233105","GSM2233106","GSM2233107","GSM2233108","GSM2233109","GSM2233110","GSM2233111","GSM2233112","GSM2233113"
"Gene_290","Gene_290",6.16806538388466,2.56016956620434,6.3952958700135,1.67775671367233,6.96943439570926,3.93147275232863,5.20323106968899,4.22693614738049,6.02865819707926,4.06868696606037,5.83875145516074,3.8608034276835,5.77909035753754,3.37708306977731,6.13822540326389,4.48312744241619,6.33418889800693,2.96372831782754,5.42531497545161,4.35155459674942,6.24126477640627,4.0143187802412,5.23978285738187,3.36901249822738,6.26959244333457,3.92861348011599,4.43343320055797,4.35416094777913
"Gene_291","Gene_291",7.16838387306909,3.19022532103946,5.00949236953344,5.68016220825927,6.76800771371721,6.61725030272206,7.0495407129977,6.22587922181762,7.53823566132278,7.47880760269639,4.95673930554938,5.368554866036,6.9405236131284,6.79157269496336,5.28085372224665,6.30172811272081,6.5700068425762,5.12680844531072,4.13538295323608,7.13283957772548,7.44680593483768,6.36331458808587,7.04745059333788,6.4902765657268,6.01818889055795,4.73160340365078,5.52976960602725,6.94598855838587
"Gene_292","Gene_292",7.05418102337692,6.46496799078585,6.56204139009905,8.06470428414334,4.89167208818184,4.93199513226672,6.17558834851734,5.2256847504119,7.63464035479982,3.79613152141915,4.89923373786379,6.30528731624952,4.41998889118719,5.50727239570633,6.88869244065548,6.47474825402493,5.93889663296187,6.82719317784278,6.59545786344372,5.19060122176289,5.24537554670078,5.0995238135602,5.32084282119785,6.96610473490901,7.05559186416827,7.09714462547287,5.36731370533916,6.84645211729567
"Gene_293","Gene_293",7.14526311038036,6.840539826961,4.88358358806646,8.19359006906426,5.21376408000529,7.56581433705846,4.95615537836123,6.73081561000659,5.43722379164724,5.50855695259818,5.50312605252922,6.14487860389208,5.45126898493503,6.71031471101195,6.4913729284747,5.36979971011706,7.79406719994437,6.5580268825142,6.79153174818635,6.23423993150936,6.79309037770438,5.40570234956489,6.02493432517467,7.14515302024812,6.9910494819398,6.36983610282487,6.31325036520319,5.98074502799461
"Gene_294","Gene_294",5.42253199894044,5.71415457640862,7.82853045813536,6.15659532335015,8.2841164802616,4.96519198901474,5.53130398499779,6.54563552824247,5.30304429148176,6.14441727126289,7.28052092659645,5.09066469380947,6.71186151736188,6.7207301338674,5.91964993089422,6.72451431007157,5.82421763083076,6.69442494997511,5.26384258392154,6.66625401105785,7.06762924035012,5.50196818088795,5.87663628092464,6.71376966574941,6.7126700603796,7.48792676892794,5.76016222313216,5.86791257978548
"Gene_295","Gene_295",8.00248273029283,6.50412625459161,6.4605913494781,5.13639104938636,4.90669923602669,6.16451870850584,5.71509651844913,5.71155070407851,5.46177369652841,5.21689936268232,6.66647056233911,6.59188417371919,6.6128736225985,5.56466978393535,5.77236874947529,2.95686515742241,6.57879923678429,7.40582153073401,6.43622380171021,9.71572072587951,4.69287932832588,5.47582120238034,7.94140225980242,5.79832117422602,7.79564472276236,7.0912767444417,8.64645121200562,4.92016886874109
"Gene_296","Gene_296",6.06670087093018,6.51324921470593,5.29899638774673,7.83462315928004,6.21447937528507,7.82099807014469,5.3197048187649,6.4467848289306,6.71011023178385,8.73013198007664,6.88950019727232,9.05961004758084,6.35633410759892,9.09565748288593,5.85451441676952,8.79686791115679,6.53259812823823,7.34777114928376,5.68432802743198,9.25903357786504,4.00931215504468,7.38763595762695,7.27219462839002,7.32341455642942,4.91831325427642,8.12833793976024,7.33340158586542,8.0855502914504
"Gene_297","Gene_297",7.86685184470686,5.87285139317434,6.24104593250122,5.34722560405298,6.89257105963707,6.12167030196685,5.03594638950544,6.63333359556859,3.43830303701998,5.55449435787797,5.81287857226339,6.01312042728545,6.28857030726888,6.0269243053279,5.9285799744247,6.19984638334337,6.7846790578502,7.18305691015126,5.70461323521889,3.62941336567926,6.96057480507715,5.94449743136698,6.07537690103818,5.41923936316559,5.50746622453106,5.53499043690186,4.00507158680636,6.71357703479764
"Gene_298","Gene_298",4.64909731396929,4.05848162395938,5.64754680077204,7.45281728229148,7.01875797234226,5.78957541635653,5.94819591799961,7.427519655915,6.24770047442229,5.57081984622723,4.44636365707409,6.6257502005599,4.33145828597238,5.34718157795396,6.61953024464891,5.59489781371162,6.4177120868164,5.7342653263984,6.60411874056237,6.01722741286438,5.74928408686653,5.20520131394875,6.13427422832105,6.93876621636292,6.96459739300518,5.88252701240572,6.31936739847126,5.57904356039657
"Gene_299","Gene_299",6.02098358635424,7.18118089143852,6.37114795975966,5.19351734429695,7.08911201091924,6.4499367871462,6.74119471951976,7.38051749338936,5.59445961899245,7.18901180052985,6.32640267177958,6.25208503319734,6.85106219717854,6.07439935119186,6.12765667624688,6.47552749924561,5.80871941953585,7.15617986844195,6.41811490507166,6.19108207376292,8.39520132525321,3.76567500181292,6.0817148837835,5.39652950516064,5.41693613762319,4.80894763296934,5.58868219497358,6.85310228840386
"Gene_300","Gene_300",7.24991457096922,7.85991086154316,6.2435327187603,6.37291159520875,5.83687101011478,4.96883550810254,6.22685200356729,6.87263456679534,5.2560615031489,6.8342940730615,5.7853880279355,6.46156609381085,6.21577606345008,5.00903748152802,5.37262335430202,4.77687791606348,6.5633532491605,4.74695397590495,5.416359330862,6.81816221790265,6.31863436355217,8.01752322047439,4.62168466186527,6.20351368836874,4.7507594898868,5.80043819134197,6.77551490917774,6.0623769123232
